judul-abstrak,kategori,lang,,,,,
implementasi learning vector quantization lvq alat bantu identifikasi kelainan jantung citra elektrokardiogram penyakit jantung penyakit menyebabkan angka kematian dunia salah pendeteksian penyakit jantung pembacaan sinyal electrocardiograph ecg pembacaan perekaman ecg elektrokardiogram cu kup sulit keahlian khusus membantu pembacaan elektrokardiogram penelitian perancangan perangkat lunak berbasis jaringan saraf tiruan metode learning vector quantization lvq alat bantu identifikasi kelainan jantung input perangkat lunak citra digital elektrokardiogram citra elektrokardiogram diolah metode pengolahan citra preprocessing segmentasi morfologi citra ekstraksi fitur diperoleh ordinat grafik citra elektrokardiogram merepresentasikan potensial listrik jantung output perangkat lunak dibagi kelas kondisi jantung normal koroner fibrilasi atrium tingkat akurasi maksimal perangkat lunak parameter optimal lvq laju pembelajaran pengurangan laju pembelajaran,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
algoritma kmeans clustering pengolahan citra digital landsat pengolahan citra digital software bantu salah satunya arcgis arcgis fitur klasifikasi citra algoritma algoritma algoritma kmeans hasil pengujian didapatkan kelas penutupan lahan padang rumput bandara udara pertambangan lahan terbuka hutan tanaman rawa semak belukar pemukiman perkebunan pertanian lahan kering lahan bervegetasi hasil pengecekan lapangan sesuai sesuai kondisi lapangan,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
perancangan aplikasi perbaikan noise citra metode filtering gaussian pengolahan citra memegang peranan dimnana pengolahannya sekedar efek efek menjadikan citra artistic memperbaiki kualitas hasil pencitraan gaussian model noise mengikuti distribusi normal standart ratarata nol standard deviasi proses peningkatan mutu citra bertujuan memperoleh citra informasi sesuai tujuankepentingan pengolah citraproses peningkatan mutu citra memeperbaiki citra proses ekuisisi mengalami gangguan signifikan noise gangguan factor alam filter gaussian bertujuan menghilangkan noise citra meningkatkan kualitas detail citra gaussian model noise mengikuti distribusi normal standart ratarata nol standard deviasi efek gaussian gambar muncul titiktitik berwarna presentasi noise,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisis edge detection citra digital metode robert canny pengolahan citra digital proses bertujuan memanipulasi menganalisis citra bantuan komputer salah teknik pengolahan citra deteksi tepi edge detectiondeteksi tepi proses menentukan lokasi titiktitik tepi objek data deteksi tepi citra digital citra digital citra dismpan format digital bentuk file diolah komputerpenggunaannya deteksi tepi operator berbasis turunan berbasis turunan deteksi tepi proses menentukan lokasi titktitik tepi objek skripsi gambaran penerapan metode robert canny mendeteksi tepi citra digital prameter visual pixel red green blue dirubah grayscale pixel warna puih citra keluaran citra gelap perangkat skripsi matlab hasil analisis deteksi tepi citra digital metode robert canny hasil penilaian bentuk keterangan citra asli citra grayscale hasil deteksi tepi gradient citra,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
sistem identifikasi batik alami batik sintetis berdasarkan karakteristik warna citra metode kmeans clustering batik kain khas indonesia memiliki motif warna pewarnaan batik dibagi batik alami batik sintetis proses pemilihan batik alami sintetis bergantung persepsi manusia komposisi warna produsen batik pengamatan visual langsung membedakan warnanya kelemahan keterbatasan visual manusia tingkat kelelahan warna tertukar,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi deteksi tepi sobel identifikasi tepi citra medis tulang terpenting tubuh manusia manusia mengalami penyakit patah tulang disebabkan kecelakaan pengeroposan tulang salah upaya membantu pekerjaan medis menentukan keretakan kepatahan tulang metode deteksi tepi metode deteksi tepi salah operasi pengolahan citra digital berguna mengidentifikasi garis batas tepian obyek metode deteksi tepi penelitian mengunakan metode sobel metode sobel kelebihan mengurangi derau metode deteksi tepi penelitian sampel citra patah tulang berbedabeda dimana citra perbaikan citra berbasiskan transformasi fourier mengurangi derau citra hasil pengujian skripsi hasil deteksi tepi citra patah tulang citra aslinya proses perbaikan citra proses deteksi tepi sobel metode sobel kelebihan mengurangi noise metode deteksi tepi,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisis komparasi metode perbaikan kontras berbasis histogram equalization citra medis citra gambaran karakteristik obyek kondisi variabel pengolahan citra bertujuan memperbaiki kualitas citra mudah diinterpretasi manusia mesin komputer operasi pengolahan citra salah satunya perbaikan kontras dasarnya memunculkan bagianbagian hidden feature citra hasil citra rontgen memiliki kualitas citra halnya hasil citra xray gelap tulang samar gambar penelitian teknik peningkatan citra perbaikan kontras metode berbasis histrogram equalization citra medis kinerja hasil pengukuran kontrol eror mean square error metode contrast limited adaptive histogram equalization dibandingkan metode histrogram equalization metode adaptive histogram equalization,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
perbandingan watermarking citra alihragam wavelet discrete cosine transform watermarking salah metode proteksi hak cipta menanggulangi penyebaran karya ilegal penelitian perbandingan algoritma watermarking kawasan wavelet discrete cosine transform dct citra warna citra host citra watermark citra biner berukuran citra host proses embedding berdasarkan human visual system hvs diharapkan diperoleh watermark invisible watermark proses embedding algoritma aditif alihragam dikembangkan watermark disisipkan komponen frekuensi citra wavelet wavelet db alihragam dct operasi blok diharapkan mengurangi beban komputasi pengujian algoritma watermarking tahan pemberian derau operasi geometris citra operasioperasi pengolahan citra algoritma watermarking dikembangkan bertahan seranganserangan tapis lolosbawah tapis median unjuk kerja serangan tapis lolosatas,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
deteksi kantuk pengendara kendaraan bermotor berbasis pengolahan citra digital angka kecelakaan lalulintas indonesia meningkat salah faktor penyebab utamanya kondisi pengendara kendaraan bermotor mengantuk diperhatikan angka kecelakaan faktor dihindari penelitian pengolahan citra digital sistem deteksi kantuk pengendara kendaraan bermotorpengolahan citra digital bertujuan menentukan pengendara kendaraan bermotor mengantuk berkendara input citra mata diambil kamera digital masukkan bahasa pemrograman gui matlab dimana diambil nilai bwarea citra mata mengantuk mengantuk citra referensi diolah pengolahan citra cropping grayscale ekstraksi iris thresholding dianalisa metode bwarea dibandingkan nilainya citracitra diidentifikasi outputnya informasi pengendara kendaraan bermotor mengantuk,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
kalibrasi sistem pengukuran distribusi temperatur thermochromic liquid crystal metode pengolahan citra penelitian bertujuan mengamati hubungan nilai statistik citra hue permukaan thermochromic liquid crystal tlc mengalami kontak benda bertemperatur tlc memiliki rentang temperatur teknik pengambilan citra scanner variasi temperatur rentang citra asli diperoleh bentuk rgb dikonversi hsv hue saturation value mengambil komponen hue citra hue diolah teknik pengolahan citra berdasarkan morfologi matematika perangkat lunak matlaba proses utama opening closing kualitas citra berdasarkan analisis visual citra hasil pengolahan citra perbedaan citra temperatur tingkat kecerahan perbedaan pola lingkaran dibentuk kuantitatif citra temperatur dibedakan berdasarkan nilai statistiknya nilai max mean citra hue meningkat seiring meningkatnya temperatur sampel berdasarkan nilai mean sampel kecenderungan hubungan linearitas,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
peningkatan keaktifan siswa mata pelajaran pengolahan citra digital kelas xi multimedia strategi pembelajaran problem based learning smk pgri sukoharjo tujuan penelitian meningkatkan keaktifan siswa mata pelajaran pengolahan citra digital kelas xi multimedia smk pgri sukoharjo peningkatan keaktifan siswa pembelajaran strategi pembelajaran problem based learning kelas xi multimedia smk pgri sukoharjo penelitian metode penelitian tindakan kelas model spiral dikembangkan kemmis mc taggart teknik penggumpulan data observasi teknik analisis data analisis deskriptif kualitatif penelitian hasil penerapan strategi pembelajaran problem based learning mata pelajaran pengolahan citra digital kelas xi multimedia smk pgri sukoharjo meningkatkan keaktifan siswa terbukti keaktifan siswa meningkat siklusnya pertemuan siklus pertemuan siklus keaktifan siswa pertemuan siklus ii keaktifan siswa pertemuan siklus ii keaktifan siswa,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengaruh penggunaan information gain seleksi fitur citra tanah rangka menilai kesesuaian lahan tanaman cengkeh cengkeh komoditas perkebunan memiliki nilai ekonomis penambahan lahan meningkatkan produksinya penentuan lahan mempertimbangkan faktor salah satunya karakteristik sifat tanah kesesuaian lahan tanaman cengkeh dibedakan visual citra berdasarkan fitur warna tekstur parameter hasil ekstraksi fitur nilai ratarata red green blue mean variance kurtosis skewness entropy penggunaan parameter berkolerasi positif hasil akurasi penilaian kesesuaian lahan tanaman cengkeh proses seleksi fitur parameter memiliki pengaruh penentuan hasil pengenalan lahan penelitian analisis pengaruh penggunaan information gain seleksi fitur citra tanah rangka menilai kesesuaian lahan tanaman cengkeh data penelitian citra terbagi citra tanah sesuai sesuai tanaman cengkeh tahapan penelitian diawali akuisisi citra pra pengolahan citra ekstraksi fitur seleksi fitur clustering dilanjutkan analisis hasil analisis penggunaan fitur hasil proses seleksi fitur information gain terbukti meningkatkan nilai akurasi hasil pengujian tingkat akurasi penggunaan fitur proses seleksi fitur terpilih hasil seleksi information gain nilai threshold,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisis citra permukaan thermochromic liquid crystal berdasarkan nilai statistik hue tujuan penelitian mengamati perbedaan citra permukaan thermocromic liquid crystal tlc rcw akibat perubahan temperatur metode analisis pengolahan citra berbasis morfologi matematika perangkat lunak matlaba citra asli diperoleh bentuk rgb dikonversi hsv hue saturation value mengambil komponen hue proses utama opening struktur elemen line berdasarkan analisis visual citra hasil pengolahan citra perbedaan citra temperatur berdasarkan tingkat kecerahannya kuantitatif perbedaan nilai statistiknya nilai max mean citra hue meningkat seiring meningkatnya temperatur,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
identifikasi sebaran tingkat kesuburan mangrove pemantauan indeks vegetasi satelit landsat etm fuzzy logic studi pantai pesisir timur surabaya pamurbaya mangrove tanaman pepohonan hidup laut daratan pertumbuhannya dipengaruhi pasangsurut mangrove dimanfaatkan biomassa memiliki aspekaspek ekologis berkaitan perkembangan teknologi pesat manusia model pendekatan komputasi meniru akal manusia salah satunya sistem fuzzy logic fuzzy logic pengambilan keputusan sesuai konsep pastidengan memanfaatkan citra landsat etm mempermudah informasi menyentuh objek penelitian penelitian bertujuan luas sebaran tingkat kesuburan mangrove wilayah pamurbaya september,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisa perbandingan adaptif median filter median filter reduksi noise salt pepper data informasi disajikan data teks audio video gambar zaman informasi informasi citra citra image istilah gambar salah komponen multimedia berperan bentuk informasi visual dibandingkan data teks citra memiliki informasi terkadang citra mengalami penurunan degradasi penurunan kualitas disebabkan derau noise warna kontras kabur lainlain jenis noise pengolahan citra salah satunya salt pepper noise noise salt pepper berbentuk bintik hitam putih citra mengurangi noise dibutuhkan metode salah satunya median filter metode penelitian median filter adaptif median filter perbedaan mendasar metode besarnya windows adaptif median filter variabel hasil penelitian citra metode adaptif median filter median filter perhitungan peak signal to noise ratio psnr citra adaptif median filter db median filter db,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
implementasi metode histogram equalization meningkatkan kualitas citra digital radiografi membantu mendiagnosis penyakit bidang medis citra radiograf kabur pengolahan menghilangkan mengurangi kekaburan tujuan penelitian mendesain perangkat lunak meningkatkan kualitas citra digital foto roentgen meningkatkan kontras citra salah metode meningkatkan kontras citra digital metode histogram equalization metoda tingkat keabuan citra tersebar merata tingkat keabuan hasil penelitian metoda histogram equalization meningkatkan kontras citra langsung layar monitor,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
